id,kentAtlasiDegeriKodu,kentAtlasiDegeri,gecirimsizlikKatmani,tucbsNo,aciklama,gecerlilikBaslangici,gecerlilikSonu,gozlemTarihi,hilucsAraziKullanimi,hilucsDurumu,olcek,surumBaslangicZamani,surumBitisZamani,total_population,estimated_water_supply,population_pressure,urban_water_stress_score
sehirAtlasi.323,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984316,,2019-02-07 00:00:00+00:00,,,,,1:10000,,,0.0,1.1840028864664214,0.0,0.0
sehirAtlasi.324,11230,Düşük Yoğunluklu Süreksiz Kentsel Alan (10% - 30%),20,CBSGM_1_1398971,,2019-07-12 00:00:00+00:00,,,,,1:10000,,,0.0,1.424525478910652,0.0,0.0
sehirAtlasi.325,11230,Düşük Yoğunluklu Süreksiz Kentsel Alan (10% - 30%),10,CBSGM_1_7984317,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.2171203030422475,0.0,0.0
sehirAtlasi.326,13400,Mevcut Kullanımı Olmayan Alanlar,0,CBSGM_1_7984318,,2019-02-07 00:00:00+00:00,,,,,1:10000,,,0.0,1.2181047603623893,0.0,0.0
sehirAtlasi.327,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984319,,2019-02-06 00:00:00+00:00,,,,,1:10000,,,0.0,0.8180856042194194,0.0,0.0
sehirAtlasi.328,11210,Yüksek Yoğunluklu Süreksiz Kentsel Alan (50% - 80%),0,CBSGM_1_7984320,,2019-02-07 00:00:00+00:00,,,,,1:10000,,,0.0,1.2116688745801527,0.0,0.0
sehirAtlasi.329,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),34,CBSGM_1_7984321,,2019-02-07 00:00:00+00:00,,,,,1:10000,,,0.0,1.1803673720701158,0.0,0.0
sehirAtlasi.330,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),16,CBSGM_1_7984322,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.084218102228232,0.0,0.0
sehirAtlasi.331,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),36,CBSGM_1_7984323,,2019-02-08 00:00:00+00:00,,,,,1:10000,,,0.0,0.8806407896915556,0.0,0.0
sehirAtlasi.332,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),14,CBSGM_1_7984324,,2019-02-08 00:00:00+00:00,,,,,1:10000,,,0.0,1.256700358307093,0.0,0.0
sehirAtlasi.333,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),0,CBSGM_1_7984325,,2019-02-05 00:00:00+00:00,,,,,1:10000,,,0.0,0.9883865685395608,0.0,0.0
sehirAtlasi.334,50000,Su Alanları,0,CBSGM_1_269549,,2019-02-14 00:00:00+00:00,,,,,1:10000,,,0.0,2.2029385053643207,0.0,0.0
sehirAtlasi.335,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),41,CBSGM_1_7984326,,2019-02-07 00:00:00+00:00,,,,,1:10000,,,0.0,1.1725804738746797,0.0,0.0
sehirAtlasi.336,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),36,CBSGM_1_7984327,,2019-02-12 00:00:00+00:00,,,,,1:10000,,,0.0,0.566020631011183,0.0,0.0
sehirAtlasi.337,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),17,CBSGM_1_7984328,,2019-02-13 00:00:00+00:00,,,,,1:10000,,,0.0,0.6976370700441241,0.0,0.0
sehirAtlasi.338,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),16,CBSGM_1_7984329,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.1320268696103892,0.0,0.0
sehirAtlasi.339,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),13,CBSGM_1_7984330,,2019-02-05 00:00:00+00:00,,,,,1:10000,,,0.0,0.7355822915145869,0.0,0.0
sehirAtlasi.340,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),0,CBSGM_1_7984331,,2019-02-08 00:00:00+00:00,,,,,1:10000,,,0.0,1.2604280513036519,0.0,0.0
sehirAtlasi.341,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),25,CBSGM_1_7984332,,2019-02-12 00:00:00+00:00,,,,,1:10000,,,0.0,0.7527272205678736,0.0,0.0
sehirAtlasi.342,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),0,CBSGM_1_7984333,,2019-02-08 00:00:00+00:00,,,,,1:10000,,,0.0,1.2574337672577305,0.0,0.0
sehirAtlasi.1000,21010,Sera Alanları,0,CBSGM_1_7976462,,2019-05-29 00:00:00+00:00,,,,,1:10000,,,0.0,1.1629360857393172,0.0,0.0
